"Participante","Canal","EpocaMOR","NumEpoca","Valido","Estacionario","Grupo","Etapa","Indice"
3,"C3",0,0,1,1,0,1,15
3,"C3",0,0,1,1,0,1,16
3,"C3",0,0,1,1,0,1,17
3,"C3",0,0,1,1,0,1,18
3,"C3",0,0,1,1,0,1,19
3,"C3",0,0,1,1,0,1,20
3,"T6",0,0,1,1,0,0,1
3,"T6",0,0,1,1,0,0,2
3,"T6",0,0,1,1,0,0,3
3,"T6",0,0,1,1,0,0,4
3,"T6",0,0,1,1,0,0,5
3,"T6",0,0,1,1,0,0,6
3,"T6",0,0,1,1,0,0,7
3,"T6",0,0,1,1,0,0,8
3,"T6",0,0,1,1,0,0,9
3,"T6",0,0,1,1,0,0,10
3,"T6",0,0,1,1,0,1,11
3,"T6",0,0,1,1,0,1,12
3,"T6",0,0,1,1,0,1,13
3,"T6",0,0,1,1,0,1,14
3,"T6",0,0,1,1,0,1,15
3,"T6",0,0,1,1,0,1,16
3,"T6",0,0,1,1,0,1,17
3,"T6",0,0,1,1,0,1,18
3,"T6",0,0,1,1,0,1,19
3,"T6",0,0,1,1,0,1,20
3,"T5",0,0,1,1,0,0,1
3,"T5",0,0,1,1,0,0,2
3,"T5",0,0,1,1,0,0,3
3,"T5",0,0,1,1,0,0,4
3,"T5",0,0,1,1,0,0,5
3,"T5",0,0,1,1,0,0,6
3,"T5",0,0,1,1,0,0,7
3,"T5",0,0,1,1,0,0,8
3,"T5",0,0,1,1,0,0,9
3,"T5",0,0,1,1,0,0,10
3,"T5",0,0,1,1,0,1,11
3,"T5",0,0,1,1,0,1,12
3,"T5",0,0,1,1,0,1,13
3,"T5",0,0,1,1,0,1,14
3,"T5",0,0,1,1,0,1,15
3,"T5",0,0,1,1,0,1,16
3,"T5",0,0,1,1,0,1,17
3,"T5",0,0,1,1,0,1,18
3,"T5",0,0,1,1,0,1,19
3,"T5",0,0,1,1,0,1,20
3,"P4",0,0,1,1,0,0,1
3,"P4",0,0,1,1,0,0,2
3,"P4",0,0,1,1,0,0,3
3,"P4",0,0,1,1,0,0,4
3,"P4",0,0,1,1,0,0,5
3,"P4",0,0,1,1,0,0,6
3,"P4",0,0,1,1,0,0,7
3,"P4",0,0,1,1,0,0,8
3,"P4",0,0,1,1,0,0,9
3,"P4",0,0,1,1,0,0,10
3,"P4",0,0,1,1,0,1,11
3,"P4",0,0,1,1,0,1,12
3,"P4",0,0,1,1,0,1,13
3,"P4",0,0,1,1,0,1,14
3,"P4",0,0,1,1,0,1,15
3,"P4",0,0,1,1,0,1,16
3,"P4",0,0,1,1,0,1,17
3,"P4",0,0,1,1,0,1,18
3,"P4",0,0,1,1,0,1,19
3,"P4",0,0,1,1,0,1,20
3,"P3",0,0,1,1,0,0,1
3,"P3",0,0,1,1,0,0,2
3,"P3",0,0,1,1,0,0,3
3,"P3",0,0,1,1,0,0,4
3,"P3",0,0,1,1,0,0,5
3,"P3",0,0,1,1,0,0,6
3,"P3",0,0,1,1,0,0,7
3,"P3",0,0,1,1,0,0,8
3,"P3",0,0,1,1,0,0,9
3,"P3",0,0,1,1,0,0,10
3,"P3",0,0,1,1,0,1,11
3,"P3",0,0,1,1,0,1,12
3,"P3",0,0,1,1,0,1,13
3,"P3",0,0,1,1,0,1,14
3,"P3",0,0,1,1,0,1,15
3,"P3",0,0,1,1,0,1,16
3,"P3",0,0,1,1,0,1,17
3,"P3",0,0,1,1,0,1,18
3,"P3",0,0,1,1,0,1,19
3,"P3",0,0,1,1,0,1,20
3,"O2",0,0,1,1,0,0,1
3,"O2",0,0,1,1,0,0,2
3,"O2",0,0,1,1,0,0,3
3,"O2",0,0,1,1,0,0,4
3,"O2",0,0,1,1,0,0,5
3,"O2",0,0,1,1,0,0,6
3,"O2",0,0,1,1,0,0,7
3,"O2",0,0,1,1,0,0,8
3,"O2",0,0,1,1,0,0,9
3,"O2",0,0,1,1,0,0,10
3,"O2",0,0,1,1,0,1,11
3,"O2",0,0,1,1,0,1,12
3,"O2",0,0,1,1,0,1,13
3,"O2",0,0,1,1,0,1,14
3,"O2",0,0,1,1,0,1,15
3,"O2",0,0,1,1,0,1,16
3,"O2",0,0,1,1,0,1,17
3,"O2",0,0,1,1,0,1,18
3,"O2",0,0,1,1,0,1,19
3,"O2",0,0,1,1,0,1,20
3,"O1",0,0,1,1,0,0,1
3,"O1",0,0,1,1,0,0,2
3,"O1",0,0,1,1,0,0,3
3,"O1",0,0,1,1,0,0,4
3,"O1",0,0,1,1,0,0,5
3,"O1",0,0,1,1,0,0,6
3,"O1",0,0,1,1,0,0,7
3,"O1",0,0,1,1,0,0,8
3,"O1",0,0,1,1,0,0,9
3,"O1",0,0,1,1,0,0,10
3,"O1",0,0,1,1,0,1,11
3,"O1",0,0,1,1,0,1,12
3,"O1",0,0,1,1,0,1,13
3,"O1",0,0,1,1,0,1,14
3,"O1",0,0,1,1,0,1,15
3,"O1",0,0,1,1,0,1,16
3,"O1",0,0,1,1,0,1,17
3,"O1",0,0,1,1,0,1,18
3,"O1",0,0,1,1,0,1,19
3,"O1",0,0,1,1,0,1,20
3,"FZ",0,0,1,1,0,0,1
3,"FZ",0,0,1,1,0,0,2
3,"FZ",0,0,1,1,0,0,3
3,"FZ",0,0,1,1,0,0,4
3,"FZ",0,0,1,1,0,0,5
3,"FZ",0,0,1,0,0,0,6
3,"FZ",0,0,1,1,0,0,7
3,"FZ",0,0,1,0,0,0,8
3,"FZ",0,0,1,1,0,0,9
3,"FZ",0,0,1,1,0,0,10
3,"FZ",0,0,1,1,0,1,11
3,"FZ",0,0,1,1,0,1,12
3,"FZ",0,0,1,1,0,1,13
3,"FZ",0,0,1,1,0,1,14
3,"FZ",0,0,1,1,0,1,15
3,"FZ",0,0,1,0,0,1,16
3,"FZ",0,0,1,0,0,1,17
3,"FZ",0,0,1,1,0,1,18
3,"FZ",0,0,1,1,0,1,19
3,"FZ",0,0,1,1,0,1,20
3,"CZ",0,0,1,1,0,0,1
3,"CZ",0,0,1,1,0,0,2
3,"CZ",0,0,1,1,0,0,3
3,"CZ",0,0,1,1,0,0,4
3,"CZ",0,0,1,1,0,0,5
3,"CZ",0,0,1,0,0,0,6
3,"CZ",0,0,1,1,0,0,7
3,"CZ",0,0,1,1,0,0,8
3,"CZ",0,0,1,1,0,0,9
3,"CZ",0,0,1,1,0,0,10
3,"CZ",0,0,1,1,0,1,11
3,"CZ",0,0,1,1,0,1,12
3,"CZ",0,0,1,1,0,1,13
3,"CZ",0,0,1,1,0,1,14
3,"CZ",0,0,1,1,0,1,15
3,"CZ",0,0,1,1,0,1,16
3,"CZ",0,0,1,1,0,1,17
3,"CZ",0,0,1,1,0,1,18
3,"CZ",0,0,1,1,0,1,19
3,"CZ",0,0,1,1,0,1,20
3,"PZ",0,0,1,1,0,0,1
3,"PZ",0,0,1,1,0,0,2
3,"PZ",0,0,1,1,0,0,3
3,"PZ",0,0,1,1,0,0,4
3,"PZ",0,0,1,1,0,0,5
3,"PZ",0,0,1,0,0,0,6
3,"PZ",0,0,1,1,0,0,7
3,"PZ",0,0,1,1,0,0,8
3,"PZ",0,0,1,1,0,0,9
3,"PZ",0,0,1,1,0,0,10
3,"PZ",0,0,1,1,0,1,11
3,"PZ",0,0,1,1,0,1,12
3,"PZ",0,0,1,1,0,1,13
3,"PZ",0,0,1,1,0,1,14
3,"PZ",0,0,1,1,0,1,15
3,"PZ",0,0,1,1,0,1,16
3,"PZ",0,0,1,1,0,1,17
3,"PZ",0,0,1,1,0,1,18
3,"PZ",0,0,1,1,0,1,19
3,"PZ",0,0,1,1,0,1,20
3,"LOG",0,0,1,1,0,0,1
3,"LOG",0,0,1,1,0,0,2
3,"LOG",0,0,1,1,0,0,3
3,"LOG",0,0,1,0,0,0,4
3,"LOG",0,0,1,1,0,0,5
3,"LOG",0,0,1,1,0,0,6
3,"LOG",0,0,1,1,0,0,7
3,"LOG",0,0,1,1,0,0,8
3,"LOG",0,0,1,1,0,0,9
3,"LOG",0,0,1,0,0,0,10
3,"LOG",0,0,1,1,0,1,11
3,"LOG",0,0,1,1,0,1,12
3,"LOG",0,0,1,1,0,1,13
3,"LOG",0,0,1,1,0,1,14
3,"LOG",0,0,1,1,0,1,15
3,"LOG",0,0,1,1,0,1,16
3,"LOG",0,0,1,1,0,1,17
3,"LOG",0,0,1,1,0,1,18
3,"LOG",0,0,1,1,0,1,19
3,"LOG",0,0,1,1,0,1,20
3,"ROG",0,0,1,1,0,0,1
3,"ROG",0,0,1,1,0,0,2
3,"ROG",0,0,1,1,0,0,3
3,"ROG",0,0,1,0,0,0,4
3,"ROG",0,0,1,1,0,0,5
3,"ROG",0,0,1,1,0,0,6
3,"ROG",0,0,1,1,0,0,7
3,"ROG",0,0,1,1,0,0,8
3,"ROG",0,0,1,1,0,0,9
3,"ROG",0,0,1,1,0,0,10
3,"ROG",0,0,1,1,0,1,11
3,"ROG",0,0,1,1,0,1,12
3,"ROG",0,0,1,0,0,1,13
3,"ROG",0,0,1,1,0,1,14
3,"ROG",0,0,1,1,0,1,15
3,"ROG",0,0,1,1,0,1,16
3,"ROG",0,0,1,1,0,1,17
3,"ROG",0,0,1,1,0,1,18
3,"ROG",0,0,1,1,0,1,19
3,"ROG",0,0,1,1,0,1,20
3,"EMG",0,0,1,1,0,0,1
3,"EMG",0,0,1,1,0,0,2
3,"EMG",0,0,1,1,0,0,3
3,"EMG",0,0,1,1,0,0,4
3,"EMG",0,0,1,1,0,0,5
3,"EMG",0,0,1,1,0,0,6
3,"EMG",0,0,1,1,0,0,7
3,"EMG",0,0,1,1,0,0,8
3,"EMG",0,0,1,1,0,0,9
3,"EMG",0,0,1,1,0,0,10
3,"EMG",0,0,1,1,0,1,11
3,"EMG",0,0,1,1,0,1,12
3,"EMG",0,0,1,1,0,1,13
3,"EMG",0,0,1,1,0,1,14
3,"EMG",0,0,1,1,0,1,15
3,"EMG",0,0,1,1,0,1,16
3,"EMG",0,0,1,1,0,1,17
3,"EMG",0,0,1,1,0,1,18
3,"EMG",0,0,1,1,0,1,19
3,"EMG",0,0,1,1,0,1,20
